Product ID,Product Name,Category,Sub-Category,Total_Revenue,Total_Cost,Total_Profit,Total_Units,Avg_Discount,Avg_Price,Transactions,Margin_Pct,Revenue_Sharing,Is_Tail
OFF-ACC-10003984,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,34.47,34.2,0.27,3,0.0,11.49,2,0.78,0.0,True
OFF-ACC-10004008,"Acco Binder Covers, Durable",Office Supplies,Binders,311.22,195.84,115.38,24,0.13333333333333333,12.844000000000001,9,37.07,0.002,False
OFF-ACC-10004182,"Acco Index Tab, Durable",Office Supplies,Binders,250.32,209.7,40.62,30,0.14444444444444443,7.648666666666666,9,16.23,0.002,False
OFF-ACC-10004278,"Accos Paper Clips, Bulk Pack",Office Supplies,Fasteners,12.744,26.820000000000004,-14.076,3,0.6999999999999998,4.248,3,-110.45,0.0,True
OFF-ACC-10004281,"Acco Hole Reinforcements, Recycled",Office Supplies,Binders,148.82399999999998,80.72999999999999,68.094,23,0.1636363636363636,5.871272727272728,11,45.75,0.001,False
OFF-ACC-10004322,"Acco Binder, Clear",Office Supplies,Binders,378.399,274.67999999999995,103.719,28,0.13999999999999999,12.564599999999999,10,27.41,0.003,False
OFF-ACC-10004364,"Accos Push Pins, Bulk Pack",Office Supplies,Fasteners,63.888,82.56,-18.671999999999997,8,0.36,9.2928,5,-29.23,0.001,True
OFF-ACC-10004430,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners,22.554,21.6,0.9539999999999997,2,0.3,11.277,2,4.23,0.0,True
OFF-ACC-10004538,"Acco Binder Covers, Recycled",Office Supplies,Binders,607.3919999999999,460.8,146.592,48,0.11249999999999999,12.141,16,24.13,0.005,False
OFF-ACC-10004692,"Acco 3-Hole Punch, Recycled",Office Supplies,Binders,560.832,527.25,33.582,19,0.075,28.194000000000003,8,5.99,0.004,False
OFF-ACC-10004713,"Accos Staples, Assorted Sizes",Office Supplies,Fasteners,47.04,46.17,0.8700000000000006,9,0.25999999999999995,6.215999999999999,5,1.85,0.0,True
OFF-ACC-10004748,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners,99.04499999999999,133.14,-34.095,14,0.4,8.37,5,-34.42,0.001,True
OFF-ACC-10004782,"Accos Staples, Metal",Office Supplies,Fasteners,11.07,8.88,2.19,1,0.0,11.07,1,19.78,0.0,True
OFF-ACC-10004871,"Acco Binder Covers, Economy",Office Supplies,Binders,227.772,149.34,78.432,19,0.1857142857142857,10.846285714285713,7,34.43,0.002,False
OFF-ACC-10004910,"Accos Rubber Bands, Metal",Office Supplies,Fasteners,117.60000000000001,74.13,43.47,7,0.0,16.8,3,36.96,0.001,True
OFF-ACM-10000277,"Acme Ruler, High Speed",Office Supplies,Supplies,66.84,64.2,2.64,4,0.0,16.71,1,3.95,0.001,True
OFF-ACM-10000476,"Acme Letter Opener, Easy Grip",Office Supplies,Supplies,611.136,481.31999999999994,129.816,21,0.13333333333333333,27.586,9,21.24,0.005,False
OFF-ACM-10000570,"Acme Letter Opener, High Speed",Office Supplies,Supplies,160.113,168.66,-8.547,6,0.13999999999999999,25.9806,5,-5.34,0.001,False
OFF-ACM-10000671,"Acme Ruler, Steel",Office Supplies,Supplies,112.77,78.96,33.81,7,0.0,16.11,4,29.98,0.001,True
OFF-ACM-10000777,"Acme Scissors, Serrated",Office Supplies,Supplies,287.82,270.66,17.16,13,0.0,22.14,5,5.96,0.002,False
OFF-ACM-10001029,"Acme Box Cutter, Serrated",Office Supplies,Supplies,103.5,79.74,23.759999999999998,3,0.0,34.5,2,22.96,0.001,True
OFF-ACM-10001112,"Acme Shears, Steel",Office Supplies,Supplies,147.96,94.77,53.19,3,0.0,49.32,2,35.95,0.001,False
OFF-ACM-10001587,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies,315.36,161.04000000000002,154.32,8,0.0,39.42,2,48.93,0.002,False
OFF-ACM-10001704,"Acme Letter Opener, Serrated",Office Supplies,Supplies,107.64,100.2,7.44,4,0.0,26.91,1,6.91,0.001,True
OFF-ACM-10002045,"Acme Shears, High Speed",Office Supplies,Supplies,294.528,199.68,94.848,8,0.35,32.448,4,32.2,0.002,False
OFF-ACM-10002131,"Acme Ruler, Easy Grip",Office Supplies,Supplies,109.97999999999999,89.1,20.88,6,0.0,18.33,3,18.99,0.001,True
OFF-ACM-10002301,"Acme Trimmer, Serrated",Office Supplies,Supplies,701.76,617.61,84.15,17,0.0,41.28000000000001,7,11.99,0.006,False
OFF-ACM-10002713,"Acme Box Cutter, Steel",Office Supplies,Supplies,52.080000000000005,48.36,3.719999999999999,2,0.3,26.040000000000003,2,7.14,0.0,True
OFF-ACM-10002816,"Acme Letter Opener, Steel",Office Supplies,Supplies,589.239,507.21000000000004,82.029,29,0.16249999999999998,24.798375,8,13.92,0.005,False
OFF-ACM-10003278,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,101.64,216.36,-114.72,6,0.6499999999999999,16.17,2,-112.87,0.001,True
OFF-ACM-10003510,"Acme Scissors, High Speed",Office Supplies,Supplies,549.504,555.8399999999999,-6.336000000000002,24,0.08571428571428572,23.259428571428572,7,-1.15,0.004,False
OFF-ACM-10003591,"Acme Trimmer, Steel",Office Supplies,Supplies,149.53199999999998,205.92,-56.388000000000005,6,0.4,26.387999999999998,5,-37.71,0.001,False
OFF-ACM-10003715,"Acme Shears, Serrated",Office Supplies,Supplies,428.904,542.8800000000001,-113.976,12,0.175,38.4615,4,-26.57,0.003,False
OFF-ACM-10003978,"Acme Trimmer, High Speed",Office Supplies,Supplies,401.21999999999997,285.12,116.1,9,0.0,44.58,5,28.94,0.003,False
OFF-ACM-10004150,"Acme Ruler, Serrated",Office Supplies,Supplies,42.912,77.28,-34.368,8,0.6,5.364,1,-80.09,0.0,True
OFF-ACM-10004587,"Acme Scissors, Steel",Office Supplies,Supplies,332.856,250.23,82.626,19,0.175,20.493000000000002,4,24.82,0.003,False
OFF-ACM-10004669,"Acme Shears, Easy Grip",Office Supplies,Supplies,432.936,488.88,-55.943999999999996,12,0.12,45.355199999999996,5,-12.92,0.003,False
OFF-ACM-10004895,"Acme Scissors, Easy Grip",Office Supplies,Supplies,194.832,246.95999999999998,-52.128,12,0.32499999999999996,18.2655,4,-26.76,0.002,False
OFF-ADV-10000177,"Advantus Staples, Metal",Office Supplies,Fasteners,244.854,149.04,95.814,23,0.0875,10.01925,8,39.13,0.002,False
OFF-ADV-10000213,"Advantus Rubber Bands, Metal",Office Supplies,Fasteners,56.814,50.160000000000004,6.654,4,0.15,14.2035,4,11.71,0.0,True
OFF-ADV-10000308,"Advantus Push Pins, 12 Pack",Office Supplies,Fasteners,152.45999999999998,99.33,53.13,11,0.0,13.86,5,34.85,0.001,False
OFF-ADV-10000331,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,75.33,60.48,14.849999999999998,8,0.2714285714285714,10.163571428571428,7,19.71,0.001,True
OFF-ADV-10000425,"Advantus Clamps, Metal",Office Supplies,Fasteners,17.469,31.5,-14.030999999999999,3,0.7,5.823,2,-80.32,0.0,True
OFF-ADV-10000551,"Advantus Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,139.977,149.49,-9.513,11,0.175,11.211749999999999,4,-6.8,0.001,False
OFF-ADV-10001124,"Advantus Clamps, 12 Pack",Office Supplies,Fasteners,168.48,141.74999999999997,26.73,9,0.0,18.72,6,15.87,0.001,False
OFF-ADV-10001437,"Advantus Paper Clips, Bulk Pack",Office Supplies,Fasteners,106.932,107.72999999999999,-0.798,9,0.175,11.60775,4,-0.75,0.001,True
OFF-ADV-10001451,"Advantus Clamps, Assorted Sizes",Office Supplies,Fasteners,63.611999999999995,116.64,-53.028000000000006,8,0.2333333333333333,12.833999999999998,3,-83.36,0.001,True
OFF-ADV-10002299,"Advantus Rubber Bands, 12 Pack",Office Supplies,Fasteners,229.08599999999998,175.5,53.586000000000006,15,0.13999999999999999,13.777199999999999,5,23.39,0.002,False
OFF-ADV-10002549,"Advantus Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,123.55199999999999,142.73999999999998,-19.188,13,0.175,11.583,4,-15.53,0.001,False
OFF-ADV-10002593,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners,19.29,11.579999999999998,7.71,1,0.0,19.29,1,39.97,0.0,True
OFF-ADV-10003030,"Advantus Staples, 12 Pack",Office Supplies,Fasteners,143.03099999999998,191.39999999999998,-48.369,20,0.3333333333333333,6.859999999999999,6,-33.82,0.001,False
OFF-ADV-10003050,"Advantus Rubber Bands, Bulk Pack",Office Supplies,Fasteners,282.03000000000003,189.21,92.82,17,0.0,16.59,4,32.91,0.002,False
OFF-ADV-10003125,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,66.12,67.83000000000001,-1.71,7,0.24,8.664000000000001,5,-2.59,0.001,True
OFF-ADV-10003196,"Advantus Staples, Assorted Sizes",Office Supplies,Fasteners,3.324,4.83,-1.506,1,0.6,3.324,1,-45.31,0.0,True
OFF-ADV-10003369,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,114.81599999999999,103.28999999999999,11.526,11,0.12,9.7152,5,10.04,0.001,True
OFF-ADV-10004030,"Advantus Push Pins, Metal",Office Supplies,Fasteners,87.30000000000001,83.88,3.42,6,0.0,14.550000000000002,3,3.92,0.001,True
OFF-ADV-10004228,"Advantus Push Pins, Assorted Sizes",Office Supplies,Fasteners,47.52,38.040000000000006,9.48,4,0.0,11.88,1,19.95,0.0,True
OFF-ADV-10004241,"Advantus Thumb Tacks, 12 Pack",Office Supplies,Fasteners,161.448,200.16,-38.712,16,0.19999999999999998,10.415999999999999,6,-23.98,0.001,False
OFF-ADV-10004274,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners,52.098,55.65,-3.5519999999999996,5,0.19999999999999998,10.968000000000002,3,-6.82,0.0,True
OFF-ADV-10004598,"Advantus Paper Clips, Metal",Office Supplies,Fasteners,206.05200000000002,162.72000000000003,43.332,16,0.09999999999999999,12.042000000000002,6,21.03,0.002,False
OFF-ADV-10004875,"Advantus Staples, Bulk Pack",Office Supplies,Fasteners,180.27599999999998,143.88,36.396,22,0.25999999999999995,8.036399999999999,5,20.19,0.001,False
OFF-AME-10000244,"Ames Manila Envelope, Security-Tint",Office Supplies,Envelopes,606.816,373.97999999999996,232.836,23,0.06666666666666667,25.284000000000002,9,38.37,0.005,False
OFF-AME-10000360,"Ames Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,109.296,72.72,36.576,3,0.35,30.888,2,33.47,0.001,True
OFF-AME-10000440,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,126.51599999999999,132.36,-5.844000000000001,4,0.2333333333333333,37.306,3,-4.62,0.001,False
OFF-AME-10000851,"Ames Mailers, with clear poly window",Office Supplies,Envelopes,445.107,241.20000000000002,203.90699999999998,12,0.11666666666666665,34.7945,6,45.81,0.004,False
OFF-AME-10000870,"Ames Peel and Seal, Recycled",Office Supplies,Envelopes,237.86399999999998,170.54999999999998,67.314,15,0.0875,15.959624999999999,8,28.3,0.002,False
OFF-AME-10001009,"Ames Interoffice Envelope, Set of 50",Office Supplies,Envelopes,406.08,247.85999999999999,158.21999999999997,9,0.0,45.12,2,38.96,0.003,False
OFF-AME-10001179,"Ames Mailers, Set of 50",Office Supplies,Envelopes,322.65,277.56,45.089999999999996,9,0.0,35.85,3,13.97,0.003,False
OFF-AME-10001489,"Ames Manila Envelope, Set of 50",Office Supplies,Envelopes,69.132,90.96000000000001,-21.828000000000003,4,0.3,17.283,4,-31.57,0.001,True
OFF-AME-10001587,"Ames Peel and Seal, with clear poly window",Office Supplies,Envelopes,235.638,156.39,79.248,13,0.15,18.895500000000002,4,33.63,0.002,False
OFF-AME-10001641,"Ames Interoffice Envelope, Recycled",Office Supplies,Envelopes,250.34400000000002,217.62,32.724,9,0.5,21.96,4,13.07,0.002,False
OFF-AME-10002081,"Ames Peel and Seal, Security-Tint",Office Supplies,Envelopes,194.028,204.12,-10.092000000000002,14,0.3333333333333333,14.06,6,-5.2,0.002,False
OFF-AME-10002376,"Ames Manila Envelope, Recycled",Office Supplies,Envelopes,197.31599999999997,131.22,66.096,9,0.3,16.442999999999998,2,33.5,0.002,False
OFF-AME-10002557,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes,163.584,140.57999999999998,23.003999999999998,11,0.09999999999999999,15.335999999999997,7,14.06,0.001,False
OFF-AME-10002652,"Ames Peel and Seal, Set of 50",Office Supplies,Envelopes,171.948,121.32000000000001,50.628,12,0.13999999999999999,16.0734,5,29.44,0.001,False
OFF-AME-10002697,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes,5.376,8.34,-2.964,1,0.6,5.376,1,-55.13,0.0,True
OFF-AME-10002923,"Ames Clasp Envelope, Set of 50",Office Supplies,Envelopes,18.72,15.84,2.8800000000000003,4,0.4666666666666666,3.84,3,15.38,0.0,True
OFF-AME-10002949,"Ames Clasp Envelope, with clear poly window",Office Supplies,Envelopes,122.436,132.72,-10.284,14,0.1857142857142857,8.745428571428572,7,-8.4,0.001,False
OFF-AME-10002956,"Ames Business Envelopes, Security-Tint",Office Supplies,Envelopes,190.32,125.97000000000001,64.35,13,0.0,14.64,5,33.81,0.002,False
OFF-AME-10003089,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes,38.4,37.68,0.72,4,0.0,9.6,2,1.88,0.0,True
OFF-AME-10003167,"Ames Clasp Envelope, Recycled",Office Supplies,Envelopes,28.8,28.44,0.3600000000000003,6,0.12,5.279999999999999,5,1.25,0.0,True
OFF-AME-10003180,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes,54.54,38.79,15.75,3,0.0,18.18,3,28.88,0.0,True
OFF-AME-10004651,"Ames Mailers, Recycled",Office Supplies,Envelopes,311.84999999999997,305.64,6.209999999999999,9,0.0,34.65,4,1.99,0.002,False
OFF-AME-10004759,"Ames Manila Envelope, with clear poly window",Office Supplies,Envelopes,282.3,161.1,121.19999999999999,10,0.0,28.23,4,42.93,0.002,False
OFF-AP-10000003,"KitchenAid Refrigerator, White",Office Supplies,Appliances,1420.416,789.1199999999999,631.296,3,0.1,473.472,1,44.44,0.011,False
OFF-AP-10000004,"Cuisinart Stove, Silver",Office Supplies,Appliances,1617.12,1067.31,549.8100000000001,3,0.0,539.04,2,34.0,0.013,False
OFF-AP-10000005,"KitchenAid Microwave, Red",Office Supplies,Appliances,4747.896,4617.6,130.296,16,0.06000000000000001,291.70079999999996,5,2.74,0.038,False
OFF-AP-10000023,"Breville Toaster, Black",Office Supplies,Appliances,253.8,351.82,-98.02,7,0.2,40.608,2,-38.62,0.002,False
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,1243.788,1168.7949,74.9931,27,0.20000000000000004,48.776,6,6.03,0.01,False
OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances,168.392,133.084,35.308,14,0.2,10.864,4,20.97,0.001,False
OFF-AP-10000039,"Breville Coffee Grinder, Silver",Office Supplies,Appliances,181.569,146.52,35.049,3,0.05,59.4795,2,19.3,0.001,False
OFF-AP-10000043,"Cuisinart Toaster, Silver",Office Supplies,Appliances,438.5589,292.95,145.6089,9,0.09000000000000001,49.3311,3,33.2,0.003,False
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,266.33599999999996,386.51199999999994,-120.17599999999999,17,0.4,19.487999999999996,4,-45.12,0.002,False
OFF-AP-10000078,"Breville Toaster, Silver",Office Supplies,Appliances,371.808,588.72,-216.912,8,0.4,46.476,1,-58.34,0.003,False
OFF-AP-10000108,"Breville Refrigerator, Black",Office Supplies,Appliances,3320.064,2365.68,954.384,8,0.2,415.008,2,28.75,0.026,False
OFF-AP-10000119,"Breville Microwave, White",Office Supplies,Appliances,1199.4,695.76,503.64,6,0.0,199.9,3,41.99,0.009,False
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,38.272,41.9328,-3.6608,7,0.4,4.992,2,-9.57,0.0,True
OFF-AP-10000136,"Hamilton Beach Refrigerator, White",Office Supplies,Appliances,4135.641,3288.5999999999995,847.041,10,0.17,413.56409999999994,1,20.48,0.033,False
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,558.74,457.737,101.003,15,0.13333333333333333,37.24933333333333,3,18.08,0.004,False
OFF-AP-10000162,"Breville Microwave, Black",Office Supplies,Appliances,1355.13,1415.4,-60.27,5,0.1,271.026,1,-4.45,0.011,False
OFF-AP-10000172,"Cuisinart Toaster, Silver",Office Supplies,Appliances,1176.357,1002.24,174.11700000000002,24,0.13999999999999999,46.620599999999996,5,14.8,0.009,False
OFF-AP-10000179,"Breville Refrigerator, Red",Office Supplies,Appliances,6785.912,6855.2,-69.28799999999998,20,0.08,318.52239999999995,5,-1.02,0.054,False
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,1320.166,903.1415999999999,417.0244,12,0.10000000000000002,111.04199999999999,3,31.59,0.01,False
OFF-AP-10000195,"Cuisinart Stove, Black",Office Supplies,Appliances,967.896,720.5999999999999,247.296,2,0.1,483.948,1,25.55,0.008,False
OFF-AP-10000200,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,1055.88,1583.9,-528.02,5,0.4,211.176,2,-50.01,0.008,False
OFF-AP-10000213,"Cuisinart Refrigerator, Black",Office Supplies,Appliances,2576.652,3392.7400000000002,-816.088,13,0.4,198.204,2,-31.67,0.02,False
OFF-AP-10000226,"Hoover Coffee Grinder, Black",Office Supplies,Appliances,661.734,341.1,320.634,10,0.05,64.809,2,48.45,0.005,False
OFF-AP-10000228,"Cuisinart Blender, White",Office Supplies,Appliances,1081.158,808.1999999999999,272.95799999999997,20,0.13999999999999999,56.011799999999994,5,25.25,0.009,False
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,770.112,607.5328,162.57920000000001,16,0.16,44.923199999999994,5,21.11,0.006,False
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,128.7,91.25999999999999,37.44,12,0.1,10.53,4,29.09,0.001,False
OFF-AP-10000258,"Hamilton Beach Blender, Black",Office Supplies,Appliances,463.50600000000003,469.7700000000001,-6.264000000000001,7,0.05,65.721,2,-1.35,0.004,False
OFF-AP-10000261,"Cuisinart Toaster, Silver",Office Supplies,Appliances,166.244,133.79999999999998,32.444,5,0.2,28.912,2,19.52,0.001,False
OFF-AP-10000263,"KitchenAid Microwave, Silver",Office Supplies,Appliances,1866.42,2112.1800000000003,-245.76000000000002,7,0.16666666666666666,259.22499999999997,3,-13.17,0.015,False
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,5906.52,4252.6944,1653.8256000000001,18,0.0,328.14,3,28.0,0.047,False
OFF-AP-10000285,"Breville Microwave, Silver",Office Supplies,Appliances,241.968,423.48,-181.512,3,0.6,80.65599999999999,1,-75.01,0.002,False
OFF-AP-10000304,"Breville Stove, Red",Office Supplies,Appliances,505.386,460.47,44.916,1,0.1,505.386,1,8.89,0.004,False
OFF-AP-10000304,"Hoover Microwave, White",Office Supplies,Appliances,2945.088,1656.9,1288.188,10,0.06666666666666667,286.328,3,43.74,0.023,False
OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances,157.92,140.154,17.766,5,0.2,31.583999999999996,1,11.25,0.001,False
OFF-AP-10000329,"KitchenAid Refrigerator, White",Office Supplies,Appliances,1052.16,1052.16,0.0,3,0.0,350.72,1,0.0,0.008,False
OFF-AP-10000330,"Hamilton Beach Stove, Red",Office Supplies,Appliances,6616.548,3877.7699999999995,2738.7780000000002,13,0.06666666666666667,506.18399999999997,3,41.39,0.052,False
OFF-AP-10000335,"Cuisinart Microwave, Red",Office Supplies,Appliances,2255.526,1979.91,275.616,9,0.1,250.614,2,12.22,0.018,False
OFF-AP-10000344,"Hoover Toaster, Silver",Office Supplies,Appliances,227.853,162.09,65.763,3,0.1,75.95100000000001,1,28.86,0.002,False
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,436.128,377.8478,58.28020000000001,41,0.13333333333333336,11.249333333333333,9,13.36,0.003,False
OFF-AP-10000381,"Hoover Refrigerator, Red",Office Supplies,Appliances,631.512,694.68,-63.168,2,0.4,315.756,1,-10.0,0.005,False
OFF-AP-10000382,"Breville Coffee Grinder, White",Office Supplies,Appliances,209.39999999999998,160.79999999999998,48.6,4,0.11333333333333334,53.199999999999996,3,23.21,0.002,False
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,170.744,496.3772,-325.6332,11,0.6,24.392,3,-190.71,0.001,False
OFF-AP-10000391,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances,783.7158000000001,486.36,297.3558,21,0.0425,40.301175,4,37.94,0.006,False
OFF-AP-10000407,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances,9304.944,6947.099999999999,2357.844,27,0.03333333333333333,340.71133333333336,6,25.34,0.074,False
OFF-AP-10000415,"KitchenAid Toaster, Red",Office Supplies,Appliances,708.156,407.15999999999997,300.996,9,0.05,81.054,2,42.5,0.006,False
OFF-AP-10000423,"Breville Refrigerator, Red",Office Supplies,Appliances,3946.9080000000004,3365.2799999999997,581.628,8,0.05,493.36350000000004,2,14.74,0.031,False
OFF-AP-10000437,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,1583.82,1457.19,126.63,3,0.0,527.9399999999999,1,8.0,0.013,False
OFF-AP-10000486,"Cuisinart Stove, Silver",Office Supplies,Appliances,5066.976,4150.74,916.236,11,0.10000000000000002,485.13599999999997,3,18.08,0.04,False
OFF-AP-10000487,"Hoover Stove, Silver",Office Supplies,Appliances,6255.7278,7399.86,-1144.1322,13,0.15666666666666665,480.04220000000004,3,-18.29,0.049,False
OFF-AP-10000490,"Hamilton Beach Coffee Grinder, Silver",Office Supplies,Appliances,443.2161,358.37999999999994,84.8361,11,0.08,39.9372,4,19.14,0.004,False
OFF-AP-10000509,"Hoover Refrigerator, Black",Office Supplies,Appliances,2365.605,1813.65,551.955,5,0.1,473.121,1,23.33,0.019,False
OFF-AP-10000510,"Cuisinart Coffee Grinder, Red",Office Supplies,Appliances,262.548,221.76000000000002,40.788,7,0.05,36.679500000000004,2,15.54,0.002,False
